apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,days,dewPoint,humidity,icon,locations,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,visibility,windBearing,windSpeed
33.73,1488283200,25.44,1488261600,0.64,2017-02-27,35.05,0.9,partly-cloudy-day,afbddd7f957a1c822293616e95a2d84c,0.06,NaN,NaN,NaN,NaN,NaN,rain,985.66,Mostly cloudy throughout the day.,1488264908,1488303712,41.64,1488283200,33.25,1488261600,1488240000,7.69,244,9.47
41.3,1488380400,28.8,1488348000,0.7,2017-02-28,35.73,0.83,partly-cloudy-day,afbddd7f957a1c822293616e95a2d84c,0.1,NaN,NaN,NaN,NaN,NaN,rain,995.93,Mostly cloudy throughout the day.,1488351173,1488390225,46.98,1488380400,34.95,1488348000,1488326400,8.44,247,8.9
43.63,1486080000,32.88,1486159200,0.69,2017-02-02,42.14,0.87,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.23,NaN,NaN,NaN,NaN,NaN,rain,994.81,Mostly cloudy throughout the day.,1486107482,1486140999,49.12,1486080000,39.92,1486162800,1486080000,7.27,179,10.88
44.86,1486220400,33.96,1486166400,0.31,2017-02-03,37.3,0.88,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.27,NaN,NaN,NaN,NaN,NaN,rain,997.28,Partly cloudy until afternoon.,1486193787,1486227508,47.37,1486220400,36.89,1486180800,1486166400,7.85,190,2.9
36.72,1486306800,33.66,1486270800,0.5,2017-02-04,37.71,0.93,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.3,NaN,NaN,NaN,NaN,NaN,rain,1003.34,Mostly cloudy throughout the day.,1486280089,1486314018,42.09,1486306800,37.25,1486263600,1486252800,6.29,19,4.1
40.04,1486389600,30.58,1486364400,0.42,2017-02-05,35.66,0.9,partly-cloudy-night,81cea1e224ad183b751acce139f4e276,0.34,NaN,NaN,NaN,NaN,NaN,rain,1017.21,Mostly cloudy throughout the day.,1486366390,1486400527,44.7,1486389600,30.58,1486364400,1486339200,5.32,161,3.89
47.24,1486479600,35.19,1486425600,0.56,2017-02-06,39.93,0.88,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.38,NaN,NaN,NaN,NaN,NaN,rain,1014.23,Partly cloudy throughout the day.,1486452688,1486487037,49.45,1486479600,38.66,1486504800,1486425600,6.11,251,1.96
35.93,1486555200,30.86,1486594800,0.88,2017-02-07,35.68,0.89,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.41,NaN,NaN,NaN,NaN,NaN,rain,1025.96,Mostly cloudy throughout the day.,1486538986,1486573547,40.32,1486555200,36.09,1486594800,1486512000,5.86,15,4.64
28.93,1486648800,27.14,1486670400,1.0,2017-02-08,31.78,0.88,fog,81cea1e224ad183b751acce139f4e276,0.45,NaN,NaN,NaN,NaN,NaN,rain,1027.43,Foggy overnight.,1486625281,1486660056,35.72,1486648800,34.48,1486681200,1486598400,4.69,48,7.89
28.04,1486742400,26.67,1486760400,0.92,2017-02-09,32.56,0.94,fog,81cea1e224ad183b751acce139f4e276,0.49,NaN,NaN,NaN,NaN,NaN,rain,1023.73,Foggy until afternoon.,1486711575,1486746566,35.15,1486742400,32.98,1486753200,1486684800,2.36,23,7.63
29.28,1486854000,25.26,1486800000,1.0,2017-02-10,32.08,0.92,cloudy,81cea1e224ad183b751acce139f4e276,0.52,NaN,NaN,NaN,NaN,NaN,snow,1022.36,Overcast throughout the day.,1486797867,1486833076,35.8,1486854000,32.58,1486800000,1486771200,3.05,9,7.91
34.26,1486936800,27.08,1486890000,1.0,2017-02-11,34.89,0.92,fog,81cea1e224ad183b751acce139f4e276,0.55,NaN,NaN,NaN,NaN,NaN,rain,1022.0,Foggy in the evening.,1486884158,1486919585,41.65,1486936800,34.47,1486890000,1486857600,2.63,59,10.1
42.99,1486994400,30.77,1486969200,0.14,2017-02-12,36.87,0.83,clear-day,81cea1e224ad183b751acce139f4e276,0.59,NaN,NaN,NaN,NaN,NaN,rain,1021.16,Clear throughout the day.,1486970447,1487006095,48.77,1486994400,38.18,1486969200,1486944000,3.62,78,12.9
50.55,1487084400,29.69,1487048400,0.53,2017-02-13,38.76,0.84,partly-cloudy-night,81cea1e224ad183b751acce139f4e276,0.62,NaN,NaN,NaN,NaN,NaN,rain,1022.97,Mostly cloudy throughout the day.,1487056735,1487092604,50.55,1487084400,36.11,1487048400,1487030400,5.37,111,7.28
50.68,1487156400,40.85,1487199600,0.7,2017-02-14,45.66,0.95,fog,81cea1e224ad183b751acce139f4e276,0.65,NaN,NaN,NaN,NaN,NaN,rain,1027.79,Foggy in the morning.,1487143022,1487179113,50.68,1487156400,45.08,1487199600,1487116800,4.92,185,5.77
51.63,1487257200,39.52,1487224800,0.53,2017-02-15,42.64,0.87,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.68,NaN,NaN,NaN,NaN,NaN,rain,1029.71,Partly cloudy throughout the day.,1487229307,1487265622,51.63,1487257200,42.69,1487221200,1487203200,7.56,239,7.13
52.92,1487336400,38.69,1487372400,0.41,2017-02-16,42.88,0.87,partly-cloudy-day,81cea1e224ad183b751acce139f4e276,0.71,NaN,NaN,NaN,NaN,NaN,rain,1027.94,Partly cloudy until afternoon.,1487315591,1487352131,52.92,1487336400,41.73,1487368800,1487289600,6.65,236,4.85
52.86,1487430000,36.74,1487458800,0.56,2017-02-17,41.46,0.88,fog,81cea1e224ad183b751acce139f4e276,0.74,NaN,NaN,NaN,NaN,NaN,rain,1025.21,Foggy in the morning.,1487401874,1487438639,52.86,1487430000,39.42,1487458800,1487376000,4.71,196,5.57
